anomaly_id,entity_type,entity_code,anomaly_type,severity,description
b61dba7d-ffab-4ff2-bd8d-63cd8190183c,transaction,T00100962,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
53e3dbd6-37d7-4ff6-aa3b-41652cdbd830,transaction,T00100963,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
5f8f55eb-1269-4feb-a914-d861dbcbd7b6,transaction,T00100964,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0a1aa90d-3b7e-452c-a9c0-111549c77eae,transaction,T00100965,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e88f5f61-020a-43bc-bec9-31745d011247,transaction,T00100966,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
61122834-85d2-41d4-bf95-efb5ce6d200b,transaction,T00100967,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
03a6dbe3-3352-4a8c-bac9-60a5da159481,transaction,T00100968,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
d4214bfa-eb16-4be1-aa97-07201991dcbd,transaction,T00100969,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
0556b189-da69-4b71-b611-b16409739474,transaction,T00100970,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
85d04715-4089-4afd-836e-afaa1eca57e5,transaction,T00100971,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
4b97df59-c5e5-4458-b344-92da532ab443,transaction,T00100972,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c50ba21c-c8a6-4cec-9256-0a9127c59f42,transaction,T00100973,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8cc855b4-1792-456a-870f-426af99b0e62,transaction,T00100974,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
fd6e0acd-7f3c-40fb-88e8-07c0dd5c524d,transaction,T00100975,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
712d6d6e-c0b3-45fa-8ceb-b84ec4533da4,transaction,T00100976,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a9b3dbd4-575d-4a69-b415-83242f20f8c5,transaction,T00100977,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
1ab10640-a2ab-4248-b9b4-ddb26036025e,transaction,T00100978,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
251417b4-b536-4878-a386-f9cdc058dbea,transaction,T00100979,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
304be4ea-4fdd-45f2-83de-c5fc4a6c4563,transaction,T00100980,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
588adf41-f87f-4c1b-9002-a43cd7971673,transaction,T00100981,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e3b34ecf-f402-4e87-8252-36d5e61eff00,transaction,T00100982,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
7b14d85f-dcdf-4f7a-be60-6aa0d1f6fa63,transaction,T00100983,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
21e3fe0f-a876-4af6-a427-5be150170e23,transaction,T00100984,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
94cea0e7-564a-4a76-9acc-bedef0fc3c5b,transaction,T00100985,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
5ad4e048-15fa-484b-ab4d-7ef9d2fe8e8f,transaction,T00100986,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
6715a517-48f6-462f-b801-e9d02133475c,transaction,T00100987,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e4ee0309-2ec5-4e61-857e-b1a7eef3f434,transaction,T00100988,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
c3943a2b-74d7-4366-bd19-fa2b6eb2a536,transaction,T00100989,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
f53a34f8-afe9-473e-9f26-cae1820167c2,transaction,T00100990,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
117a07b9-333b-4cbc-aa5d-4eda3d82218b,transaction,T00100991,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
3a489da9-8d2d-4c46-b711-316c21717401,transaction,T00100992,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
af1d19db-1fa5-4875-999d-5381783cfae9,transaction,T00100993,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
107ba6f8-5414-4c0d-9ba8-f796a7ad20fd,transaction,T00100994,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
89947f64-b3fc-45b9-b81f-8c277a7f8f13,transaction,T00100995,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
a9244d05-eb30-49b3-87dd-b7468fcfeb17,transaction,T00100996,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
e1931561-c4b3-417e-8aad-eaca7098ce8c,transaction,T00100997,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
8775a5e2-2a30-48fb-9284-d08d0d58732d,transaction,T00100998,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
56996952-cde3-480c-b387-72dd9d6e5343,transaction,T00100999,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
b9a593a6-98ee-44a5-8b86-dcfe4526646b,transaction,T00101000,HIGH_TRANSACTION_FREQUENCY,medium,Multiple transactions occurred within an unusually short time window.
bd1468f0-7e53-496c-bf1b-2eb20af20082,access_log,L00100001,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6cc4be3a-b1db-4492-a9a8-2dd92e746747,access_log,L00100002,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9740ad69-320b-4e89-b68f-7a365c298fe4,access_log,L00100003,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
3d73e8f6-641d-4e3e-beab-af3a09e535f1,access_log,L00100004,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
839f760a-45d1-4494-99d4-88ea85534960,access_log,L00100005,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
3648692a-74ad-4ce9-8d27-f17e9222f649,access_log,L00100006,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c71cbb9d-cd0f-452b-af09-412ca062c766,access_log,L00100007,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bbffd509-9f9c-49d8-8538-ede46c37a6ae,access_log,L00100008,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
1055b38b-0605-4867-b2a0-6770775e977c,access_log,L00100009,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8c85a8c7-a0fc-41c5-a21f-5529ae68ffd2,access_log,L00100010,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
0a2eb776-3d27-43fe-bdf9-8e1202519467,access_log,L00100011,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6aaaddec-ad2e-4dad-9d78-139b572820b4,access_log,L00100012,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ed0b0f83-db3b-4a68-b68e-d006d7c261b1,access_log,L00100013,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
4754121b-d409-4b6f-8c03-67e0b26a8b44,access_log,L00100014,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bd433dcb-b212-4bc5-989d-714a012036ba,access_log,L00100015,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
a8cd1090-b4c8-46aa-8df5-cc6038af5e31,access_log,L00100016,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
55f31d5d-88bd-4aa4-b0cd-21f7dabc8e32,access_log,L00100017,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
d2bc7224-e3b0-4ea3-8760-a9f7040ff0e4,access_log,L00100018,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
b0533e9e-a8a0-4f81-9008-ea63ce6acf1f,access_log,L00100019,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9791c4a9-294b-4e88-ba27-dca7081e6269,access_log,L00100020,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
21e782f2-f0c0-425c-8eb0-2ac122a6d83f,access_log,L00100021,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
769b6ec5-22b6-4ec3-bc18-92425d3c75d3,access_log,L00100022,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
53d97c72-ff22-4005-8ef9-557bd399b793,access_log,L00100023,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
4cab1297-beb1-4ab1-860e-4cef6fb30c5f,access_log,L00100024,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2fbf64c0-9b31-4603-831f-8b9b0cb39c40,access_log,L00100025,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
e3c9ade9-bef9-4ed7-a7fa-04016fbc90dd,access_log,L00100026,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
33df200e-aea2-4b40-9e56-79313a69bcb9,access_log,L00100027,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
502c9d90-2fc3-4c68-b357-b365656a060f,access_log,L00100028,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
eb5e8d4d-6151-4c13-9a12-06d8551eea9b,access_log,L00100029,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
e31ea930-42f0-4d70-b44e-0577677275b1,access_log,L00100030,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
0c1e943c-fef6-462e-8b89-eb85e4ba496c,access_log,L00100031,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c516c01f-bbe1-4c9d-a22d-d77bfc3bf3b2,access_log,L00100032,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ce1a2563-f601-45f7-a1e6-11eec83767fb,access_log,L00100033,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2a88807d-baa1-4768-8ffb-e5a07a8453d8,access_log,L00100034,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
19187db9-9cca-4fc8-9420-2368e8edd4ca,access_log,L00100035,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
7bc3d886-5e1a-418a-926d-ef2cacfa4351,access_log,L00100036,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
273644a6-857f-4ab1-8e7d-1427f2d3f3c9,access_log,L00100037,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
f1edf672-8b53-414c-bda7-d4ffdb1b9c04,access_log,L00100038,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
7b1a69fa-635b-4e20-8de7-4da1443d5a6d,access_log,L00100039,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
60fe4a28-6b18-4095-b7ea-a758663cf6d8,access_log,L00100040,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2648246a-00ef-4483-a32b-11553ac638cf,access_log,L00100041,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
5073512a-540a-49dc-800a-1ff25d396407,access_log,L00100042,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
85275d2b-4368-4aa2-93fc-ec82baaf610b,access_log,L00100043,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
e5823553-495d-45a1-90e1-8fc66bb17cd7,access_log,L00100044,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
559f44a5-6dc7-4d4e-876d-69afc730e09e,access_log,L00100045,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c71712b6-8ebf-4be6-b8f1-9e37c10d920c,access_log,L00100046,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c41c3d9c-1bd4-49eb-af8a-e6a738f3ee5f,access_log,L00100047,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
eeb23485-e6d0-4ae4-bac9-2f8f3221312b,access_log,L00100048,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
d4987c4b-b0ce-4323-a3b3-269103ecdca8,access_log,L00100049,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ed559549-9fc0-4ae9-8c10-96ed182ab260,access_log,L00100050,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ca3131b9-683c-4018-b97c-281aa8c85470,access_log,L00100051,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
cf44028e-5d53-4857-a55f-97f2bfd9e61d,access_log,L00100052,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bace8411-f598-4509-bae5-f21710edfe7e,access_log,L00100053,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6dff768d-f835-4dfd-81e0-97a20bf531e0,access_log,L00100054,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9bc66f7c-046a-4b09-8ab3-4e0da8c79cb1,access_log,L00100055,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8e6bdbd3-96e5-4639-befe-2d9351fd97bc,access_log,L00100056,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8dbd9663-a8eb-492b-af59-5df3c6ffff9c,access_log,L00100057,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8ba9dea4-b8aa-4cda-9189-f9d62e03a8d9,access_log,L00100058,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
11a27500-5561-4278-b744-704824abc956,access_log,L00100059,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
fcb2e289-dd9f-4d9e-952c-fb1d0eb25595,access_log,L00100060,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
4c9c16fe-d599-4ac0-badc-86e272ed6837,access_log,L00100061,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
08476cdb-e16d-486f-be43-8feaaf23c8ee,access_log,L00100062,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
3d952e5c-cada-4cbb-92fa-2a7f4b74b042,access_log,L00100063,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2a2d39c5-5b39-4852-a983-ccf84440241f,access_log,L00100064,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
560a3d5b-6c6e-40de-a3cd-2c99d5d246e1,access_log,L00100065,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
7415543a-2f68-4ee6-ba2f-c24849a6b89d,access_log,L00100066,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
45047591-f19a-44b9-bf71-461f49f75934,access_log,L00100067,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6a0f765c-cd5c-4577-8357-8895397c4b6a,access_log,L00100068,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
eb4eaa51-c0c8-40b6-9d87-7415e8a62203,access_log,L00100069,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
84f09671-21a1-41e9-b198-33396f499929,access_log,L00100070,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
20bb8d5e-f6f8-4459-b08a-4722217f6178,access_log,L00100071,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8fd82569-b715-4b4e-8e9d-a4d36b3ce155,access_log,L00100072,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
40aae24b-b19d-486a-8df6-de3427780494,access_log,L00100073,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6341a8b9-d797-446e-bdfe-97f9cf3659c4,access_log,L00100074,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
78a61fa3-4a0e-465f-abd5-8d49d1244c1f,access_log,L00100075,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
565a080e-c3f3-4f61-984f-ac8254b81477,access_log,L00100076,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bed9567c-4691-4e4d-9f15-2d8e131bf4a7,access_log,L00100077,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
4ceebe7b-ccc5-4747-a180-bef4ca64bdb0,access_log,L00100078,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
0c4e9f96-b58c-4b2b-9c6a-81494da115a5,access_log,L00100079,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
013f9278-e207-4e89-ab29-692fd5387901,access_log,L00100080,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
575b040d-afd1-4823-80a3-a002d039141b,access_log,L00100081,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ffb02583-addd-4af2-b4f5-cce5b9d562fb,access_log,L00100082,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
cf736697-30a3-4c07-9bf9-e06ffa5fd780,access_log,L00100083,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
b2828eac-a92d-4abf-88a0-8943f91e4369,access_log,L00100084,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ed714095-5f4b-48d3-8006-0c1c0a6f38ef,access_log,L00100085,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
74a990cb-c066-4ba4-ac36-1f2f1935684f,access_log,L00100086,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
505d856f-a493-4d0a-a47f-8f80bf77b7fd,access_log,L00100087,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
cc561468-e347-4d26-8998-09b64a51d42a,access_log,L00100088,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
7dc6937f-4535-4397-adeb-dcf51c823a01,access_log,L00100089,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
613d1a72-5d0d-4397-a35a-f4fa7413e24d,access_log,L00100090,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9f439cd5-9914-4e26-b616-84c7834b88da,access_log,L00100091,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
44de5ffc-d6c2-4e77-a980-de29a03f6178,access_log,L00100092,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
64c98914-aa36-44f0-9582-7f0a985d329f,access_log,L00100093,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
dc57c9aa-2cf6-43cb-854d-68b3d3d77a3d,access_log,L00100094,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c97aec28-e650-4427-84a0-9c0edfc1ecff,access_log,L00100095,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bb9c825e-4ef7-4d56-b1d8-a06427fc5951,access_log,L00100096,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9715aeb6-2500-4714-8bd1-5e05c7cc0241,access_log,L00100097,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
79552d30-f1e5-4742-884b-bcaf573be611,access_log,L00100098,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
d84e241c-19fa-4c80-9773-056971bf2a53,access_log,L00100099,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
4f5d3132-e06f-4ee1-b14a-a4570ee4fddd,access_log,L00100100,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
d0891be6-d138-44b2-924d-c4a629d86353,access_log,L00100101,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2dbb32e1-6025-46a4-824c-cc5964d246a3,access_log,L00100102,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c6fc1720-ca6d-471d-86e2-a7ae06a7864a,access_log,L00100103,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
bc55cc3a-00ae-4b78-b608-b8dfa8551ef4,access_log,L00100104,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
a2c0796d-7ca0-465c-8c48-a1c7fa87f0f6,access_log,L00100105,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
a707adda-a104-400b-bd86-22b82bf52652,access_log,L00100106,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
17e83b01-011e-4cfb-8ef9-a1212e4bf690,access_log,L00100107,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
12d0d5a7-a442-479c-9f82-bac4b75e017b,access_log,L00100108,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
9655a387-88f8-428c-8083-7635e8a9f185,access_log,L00100109,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
15843665-8554-42f0-8c3c-629347908c25,access_log,L00100110,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
c819e5b2-34a5-4e9a-a534-9ebd4f8513f3,access_log,L00100111,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
82ba89b6-dc63-4d30-99d3-dd6fc51eba07,access_log,L00100112,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
560bc516-ee9e-460e-a03d-463c906c7787,access_log,L00100113,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ef691ae8-8214-4ea3-89fd-00c8864dd928,access_log,L00100114,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
ec22a0e0-4fe7-4ea8-99e9-9cc15011925c,access_log,L00100115,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
77e4f3ea-b376-4276-8c8c-c072fe8ab3e0,access_log,L00100116,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
5ad19ccd-d376-465d-bd8b-8389c8eb1fed,access_log,L00100117,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2e727f94-e85a-480e-bcd1-0bdc033965fd,access_log,L00100118,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
6161c924-0849-4500-b709-188c6873ecba,access_log,L00100119,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
60286d1c-4b6e-472e-a7ea-8a98612ec382,access_log,L00100120,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2b53da3d-d961-4251-8cbb-d8c55892387f,access_log,L00100121,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
1965e721-b166-4a75-a80b-9241e399a08b,access_log,L00100122,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
43340165-5522-4948-9e3a-ffe8bf8c414b,access_log,L00100123,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
edd4128e-b6d6-4b46-a5ac-ea9df6a200ed,access_log,L00100124,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
f5d86231-7360-4fd9-b39f-0b5c26491793,access_log,L00100125,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
2affd35a-8a19-40fd-9ebc-5f5c5ebb876f,access_log,L00100126,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
84d8930f-3e95-48b4-925d-eb016f689d52,access_log,L00100127,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
5b70bb97-c31b-4a52-a361-9d9d1d760e1b,access_log,L00100128,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
42307207-462c-46f1-86f4-b257bb5e6468,access_log,L00100129,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
fec3de8f-712f-4303-97de-aaed3cc8d0ff,access_log,L00100130,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
5a3c9848-fee9-49c2-a51b-bf2e4fb7d999,access_log,L00100131,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
81f2abfe-06dc-492f-ac8b-9eb6f460d86e,access_log,L00100132,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
f22f0fcf-a24c-4f41-a15d-220ed5dbc766,access_log,L00100133,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8d20114d-c786-481b-be59-d8fcd7783535,access_log,L00100134,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
8cef8ab4-9eec-4855-b175-5724711b452d,access_log,L00100135,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
54afda55-271d-47ef-b5ea-751819b3c20c,access_log,L00100136,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
3239981c-bd40-4fcf-80fd-9ff63eb80834,access_log,L00100137,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
536befd5-b2e4-47d4-8fdf-0e2a85526cf7,access_log,L00100138,REPEATED_FAILED_ACCESS,high,Repeated failed access attempts were observed for a sensitive resource.
